	Price	Distance	Car	BuildingArea	YearBuilt
1718	579000.0	10.8	1.0	144.0	2013.0
1724	765000.0	10.8	1.0	105.0	1960.0
1725	475000.0	10.8	1.0	104.0	1980.0
1726	550000.0	10.8	1.0	160.0	2000.0
1728	495000.0	10.8	1.0	138.0	2005.0
1730	565000.0	10.8	1.0	78.0	1970.0
1734	1635000.0	11.2	2.0	156.0	1920.0
1739	3695000.0	11.2	2.0	284.0	1960.0
1742	536000.0	11.2	2.0	70.0	1970.0
1744	3700000.0	11.2	2.0	247.0	1900.0
1746	1975000.0	11.2	2.0	122.0	1930.0
1750	1390000.0	11.2	2.0	137.0	1975.0
1753	2905000.0	11.2	1.0	260.0	1905.0
1754	1300000.0	11.2	2.0	132.0	1940.0
1755	1725000.0	11.2	2.0	225.0	1997.0
1760	2100000.0	11.2	2.0	209.0	1970.0
1765	800000.0	11.2	1.0	74.0	1960.0
1767	1761000.0	11.2	3.0	135.0	1920.0
1771	1302500.0	11.2	2.0	171.0	1993.0
1775	2750000.0	11.2	1.0	341.0	2005.0
1776	892500.0	11.2	2.0	92.0	1970.0
1777	2145000.0	11.2	1.0	197.0	1910.0
1778	3171000.0	11.2	2.0	340.0	2000.0
1786	620000.0	11.2	1.0	74.0	2013.0
1789	1475000.0	11.2	2.0	163.0	2000.0
1801	1650000.0	11.2	2.0	111.0	1980.0
1803	1562500.0	11.2	2.0	202.0	1925.0
1804	2050000.0	11.2	2.0	262.0	2012.0
1810	3320000.0	11.2	2.0	364.0	2000.0
1818	1100000.0	11.2	2.0	85.0	1935.0
1819	1650000.0	11.2	1.0	143.0	1910.0
1823	1570000.0	11.2	0.0	111.0	1920.0
1829	1785000.0	11.2	1.0	118.0	1953.0
1832	1875000.0	11.2	2.0	170.0	1991.0
1835	1266000.0	11.2	2.0	116.0	1950.0
1837	2730000.0	11.2	2.0	423.0	1938.0
1841	3295888.0	11.2	2.0	337.0	1990.0
1843	375000.0	11.2	1.0	40.0	1965.0
1845	756000.0	11.2	1.0	80.0	1920.0
1851	2100000.0	11.2	2.0	219.0	1920.0
1855	2375000.0	11.2	2.0	302.0	2000.0
1858	1385000.0	11.2	2.0	120.0	1935.0
1863	858000.0	11.2	1.0	75.0	1950.0
1867	2800000.0	11.2	4.0	229.0	1910.0
1873	3700000.0	11.2	4.0	305.0	1890.0
1878	2475000.0	11.2	2.0	274.0	1920.0
1880	2700000.0	11.2	2.0	333.0	1925.0
1884	3900000.0	11.2	2.0	311.0	1990.0
1888	610000.0	11.2	1.0	75.0	2005.0
1891	1532000.0	11.2	2.0	165.0	1910.0
1903	1037000.0	11.2	2.0	2.0	2009.0
1904	3050000.0	11.2	2.0	319.0	1995.0
1907	1630000.0	11.2	2.0	196.0	2000.0
1911	2640000.0	11.2	2.0	246.0	1975.0
1918	671000.0	11.2	1.0	74.0	1980.0
1919	2250000.0	11.2	2.0	281.0	2012.0
1921	2900000.0	11.2	1.0	161.0	1942.0
1933	2405000.0	11.2	2.0	142.0	1970.0
1934	1352500.0	11.2	1.0	110.0	1993.0
1936	3105000.0	11.2	2.0	304.0	1930.0
1942	1500000.0	11.2	1.0	195.0	1990.0
1946	1940000.0	10.7	2.0	240.0	1960.0
1948	1850000.0	10.7	2.0	268.0	1940.0
1951	930000.0	10.7	1.0	117.0	1930.0
1956	1310000.0	10.7	2.0	213.0	2008.0
1961	2504000.0	10.7	2.0	183.0	1950.0
1966	1445000.0	10.7	1.0	126.0	1940.0
1978	1825000.0	10.7	2.0	594.0	1973.0
1979	1700000.0	10.7	1.0	274.0	1935.0
1980	1400000.0	10.7	4.0	235.0	1930.0
1984	1500000.0	10.7	2.0	228.0	2000.0
1987	1400000.0	10.7	3.0	182.0	1950.0
1991	1600000.0	10.7	2.0	245.0	1945.0
1992	1780000.0	10.7	2.0	119.0	1935.0
1993	1200000.0	10.7	5.0	270.0	1920.0
1997	775000.0	10.7	1.0	90.0	1960.0
1998	1480000.0	10.7	2.0	143.0	1925.0
2002	1590000.0	10.7	2.0	244.0	2012.0
2006	2840000.0	10.7	2.0	274.0	1972.0
2009	1000000.0	10.7	2.0	131.0	1948.0
2012	1700000.0	10.7	4.0	275.0	1950.0
2016	3207000.0	10.7	3.0	272.0	1969.0
2018	880000.0	10.7	2.0	34.0	1990.0
2019	1920000.0	10.7	1.0	203.0	1960.0
2020	1301000.0	10.7	2.0	121.0	1926.0
2028	2550000.0	10.7	2.0	233.0	1960.0
2029	1915000.0	10.7	0.0	238.0	1970.0
2033	1650000.0	10.7	2.0	212.0	1948.0
2037	1530000.0	10.7	1.0	177.0	1920.0
2043	2050000.0	10.7	4.0	233.0	1940.0
2044	2550000.0	10.7	2.0	346.0	2016.0
2045	905000.0	10.7	2.0	93.0	1980.0
2046	1355000.0	10.7	2.0	151.0	1930.0
2047	1845000.0	10.7	2.0	145.0	1950.0
2051	2050000.0	10.7	3.0	309.0	1970.0
2056	1710000.0	10.7	2.0	228.0	1915.0
2060	1300000.0	10.7	2.0	222.0	2000.0
2067	2200000.0	10.7	2.0	286.0	2000.0
2080	2150000.0	10.7	2.0	225.0	1970.0
2094	681000.0	10.7	1.0	60.0	2012.0
2096	1310000.0	10.7	2.0	250.0	2018.0
2101	340000.0	10.7	1.0	57.0	1950.0
2110	692000.0	10.7	1.0	66.0	1960.0
2111	1367000.0	10.7	2.0	4.0	2000.0
2117	903000.0	10.7	1.0	101.0	1970.0
2120	2820000.0	10.7	4.0	337.0	1960.0
2122	1813000.0	10.7	2.0	117.0	1930.0
2124	1655000.0	10.7	2.0	288.0	1950.0
2126	1230000.0	10.7	2.0	193.0	1980.0
2128	1389000.0	10.7	2.0	150.0	1930.0
2132	2310000.0	10.7	2.0	130.0	1930.0
2138	1014000.0	10.7	1.0	131.0	1990.0
2140	1026000.0	5.2	0.0	108.0	1905.0
2141	1802500.0	5.2	1.0	93.0	1910.0
2142	1500000.0	5.2	1.0	209.0	1890.0
2147	2230000.0	5.2	3.0	287.0	1940.0
2149	410000.0	5.2	1.0	66.0	2000.0
2150	272500.0	5.2	1.0	40.0	1970.0
2151	680000.0	5.2	1.0	100.0	2016.0
2154	400000.0	5.2	1.0	61.0	1970.0
2155	950000.0	5.2	0.0	96.0	1910.0
2159	845500.0	5.2	1.0	90.0	1890.0
2161	605000.0	5.2	1.0	78.0	2009.0
2164	445000.0	5.2	1.0	61.0	1975.0
2165	659500.0	5.2	1.0	85.0	1970.0
2166	600000.0	5.2	1.0	75.0	2011.0
2170	1115000.0	5.2	0.0	139.0	1900.0
2172	1125000.0	5.2	1.0	91.0	1910.0
2174	855000.0	5.2	1.0	97.0	1930.0
2177	940000.0	5.2	1.0	140.0	2016.0
2179	750000.0	5.2	1.0	88.0	2013.0
2180	1056000.0	5.2	1.0	108.0	1910.0
2184	880000.0	5.2	1.0	152.0	2000.0
2186	1222500.0	5.2	0.0	126.0	1890.0
2192	955000.0	5.2	2.0	110.0	2007.0
2199	587000.0	5.2	1.0	65.0	1970.0
2200	1060000.0	5.2	0.0	121.0	1935.0
2203	890000.0	5.2	1.0	93.0	1900.0
2207	685000.0	5.2	1.0	100.0	2002.0
2211	976000.0	5.2	1.0	162.0	2005.0
2212	641000.0	5.2	1.0	112.0	1900.0
2213	770000.0	5.2	0.0	87.0	1910.0
2214	279500.0	5.2	1.0	51.0	1970.0
2215	1800000.0	5.2	3.0	180.0	1900.0
2217	1350000.0	5.2	1.0	151.0	1940.0
2218	1320000.0	5.2	1.0	156.0	1920.0
2221	825000.0	5.2	1.0	130.0	1900.0
2225	1261000.0	5.2	1.0	100.0	1910.0
2226	1045000.0	5.2	2.0	105.0	1890.0
2227	1044000.0	5.2	1.0	85.0	2000.0
2230	1050000.0	5.2	1.0	126.0	1910.0
2231	1691500.0	5.2	3.0	152.0	1920.0
2232	1075000.0	5.2	0.0	108.0	1930.0
2234	501000.0	5.2	1.0	80.0	2010.0
2235	1260000.0	5.2	6.0	98.0	1960.0
2237	1650000.0	5.2	2.0	141.0	1920.0
2240	601000.0	5.2	1.0	57.0	1970.0
2242	1015000.0	5.2	0.0	86.0	1920.0
2244	625000.0	5.2	1.0	114.0	1930.0
2245	1700000.0	5.2	1.0	195.0	1945.0
2247	435000.0	5.2	1.0	57.0	1973.0
2250	2500000.0	5.2	2.0	266.0	1890.0
2251	860000.0	5.2	1.0	88.0	1910.0
2252	491000.0	5.2	1.0	66.0	1960.0
2257	985000.0	5.2	2.0	89.0	1940.0
2258	1250000.0	5.2	1.0	162.0	1890.0
2260	641000.0	5.2	1.0	112.0	1900.0
2264	860000.0	5.2	1.0	104.0	1890.0
2271	705000.0	5.2	1.0	68.0	1910.0
2276	880000.0	5.2	1.0	117.0	1915.0
2278	754000.0	5.2	1.0	105.0	2000.0
2281	590000.0	5.2	1.0	74.0	2004.0
2283	575000.0	5.2	1.0	66.0	1950.0
2285	1510000.0	5.2	0.0	150.0	1920.0
2286	801000.0	5.2	1.0	87.0	2007.0
2287	820000.0	5.2	2.0	126.0	2011.0
2288	370000.0	5.2	1.0	45.0	1970.0
2290	1170000.0	5.2	0.0	104.0	1890.0
2292	1790000.0	5.2	1.0	129.0	1920.0
2293	640000.0	5.2	1.0	118.0	2000.0
2295	1875000.0	5.2	2.0	207.0	1958.0
2296	1053000.0	5.2	1.0	1041.0	1925.0
2299	705000.0	5.2	1.0	111.0	2012.0
2305	1217000.0	5.2	0.0	127.0	1920.0
2306	1020000.0	5.2	3.0	119.0	1943.0
2309	1340000.0	5.2	1.0	132.0	1910.0
2311	1410000.0	5.2	1.0	214.0	1916.0
2312	1550000.0	5.2	1.0	126.0	1900.0
2313	740000.0	5.2	1.0	122.0	2010.0
2315	592500.0	5.2	2.0	89.0	2002.0
2317	370000.0	5.2	1.0	54.0	1965.0
2318	765000.0	5.2	1.0	120.0	1880.0
2322	772000.0	5.2	1.0	82.0	1890.0
2323	1210000.0	5.2	1.0	130.0	1890.0
2324	1755000.0	5.2	1.0	199.0	1910.0
2328	945000.0	5.2	2.0	103.0	1910.0
2330	755000.0	5.2	1.0	157.0	1930.0
2331	521500.0	5.9	1.0	69.0	1960.0
2334	1190000.0	5.9	1.0	119.0	1920.0
2336	471000.0	5.9	1.0	60.0	1970.0
2345	265000.0	5.9	1.0	42.0	2000.0
2346	955000.0	5.9	0.0	93.0	1930.0
2347	1350000.0	5.9	2.0	321.0	1997.0
2349	380000.0	5.9	1.0	85.0	1970.0
2351	300000.0	5.9	0.0	37.0	1960.0
2352	810000.0	5.9	2.0	95.0	1950.0
2357	793000.0	5.9	0.0	119.0	1935.0
2358	400000.0	5.9	1.0	64.0	1960.0
2359	400500.0	5.9	1.0	70.0	2013.0
2360	797500.0	5.9	2.0	155.0	2010.0
2366	1300000.0	5.9	2.0	135.0	1900.0
2367	1330000.0	5.9	2.0	101.0	1930.0
2375	1205000.0	5.9	1.0	287.0	1982.0
2377	380000.0	5.9	1.0	62.0	1970.0
2378	1095000.0	5.9	1.0	168.0	1935.0
2379	680000.0	5.9	1.0	82.0	1970.0
2380	711000.0	5.9	1.0	87.0	1910.0
2383	500000.0	5.9	1.0	75.0	1970.0
2386	385000.0	5.9	1.0	62.0	1970.0
2388	370000.0	5.9	1.0	59.0	1960.0
2389	320000.0	5.9	1.0	43.0	1970.0
2394	330000.0	5.9	1.0	42.0	1970.0
2397	1200000.0	5.9	3.0	193.0	1920.0
2398	537000.0	5.9	1.0	66.0	1960.0
2399	910000.0	5.9	2.0	141.0	1950.0
2400	285000.0	5.9	1.0	45.0	1970.0
2401	921500.0	5.9	1.0	165.0	1930.0
2404	1315000.0	5.9	2.0	116.0	1930.0
2405	370000.0	5.9	1.0	65.0	1970.0
2406	735000.0	5.9	2.0	109.0	2004.0
2407	1000000.0	5.9	1.0	148.0	1935.0
2408	252000.0	5.9	1.0	45.0	1970.0
2411	1700000.0	5.9	2.0	184.0	1920.0
2412	820000.0	5.9	1.0	98.0	1900.0
2413	370000.0	5.9	1.0	65.0	1970.0
2416	484000.0	5.9	1.0	65.0	1950.0
2417	815000.0	5.9	2.0	123.0	1999.0
2421	1150000.0	5.9	2.0	169.0	1910.0
2425	497000.0	5.9	1.0	84.0	1977.0
2427	440000.0	5.9	1.0	62.0	1960.0
2428	816000.0	5.9	1.0	115.0	1930.0
2430	970000.0	5.9	2.0	150.0	1925.0
2432	851000.0	11.8	2.0	140.0	2000.0
2433	1300000.0	11.8	2.0	180.0	1960.0
2435	1235000.0	11.8	2.0	214.0	1957.0
2439	1303000.0	11.8	2.0	197.0	1980.0
2441	880000.0	11.8	2.0	190.0	1960.0
2443	975000.0	11.8	2.0	226.0	2013.0
2445	990000.0	11.8	1.0	180.0	1950.0
2450	1225000.0	11.8	2.0	159.0	1970.0
2451	1490000.0	11.8	2.0	304.0	1975.0
2459	905000.0	11.8	2.0	165.0	1965.0
2462	1085000.0	11.8	1.0	225.0	1960.0
2465	787000.0	11.8	2.0	100.0	1985.0
2469	1075000.0	11.8	1.0	96.0	1960.0
2474	1302000.0	11.8	2.0	245.0	1996.0
2475	1050000.0	11.8	1.0	719.0	1965.0
2478	1000000.0	11.8	3.0	212.0	1970.0
2480	1300000.0	11.8	2.0	300.0	1985.0
2487	990000.0	11.8	2.0	175.0	1975.0
2492	1100000.0	11.8	2.0	212.0	1975.0
2497	903000.0	11.8	1.0	140.0	1965.0
2507	1590000.0	11.7	2.0	253.0	1940.0
2512	1890000.0	11.7	2.0	111.0	1960.0
2513	1022500.0	11.7	2.0	130.0	2000.0
2516	1755000.0	11.7	1.0	145.0	1970.0
2525	1300000.0	11.7	1.0	136.0	1950.0
2527	1160000.0	11.7	1.0	111.0	1950.0
2531	2000000.0	11.7	2.0	229.0	1996.0
2533	790000.0	11.7	2.0	103.0	1960.0
2537	1682000.0	11.7	1.0	174.0	1950.0
2538	625000.0	11.7	1.0	115.0	2002.0
2547	650000.0	11.7	1.0	120.0	1975.0
2550	1060000.0	11.7	2.0	210.0	2013.0
2552	1255000.0	11.7	2.0	210.0	2005.0
2555	633000.0	11.7	1.0	92.0	1965.0
2561	1350000.0	11.7	2.0	82.0	1950.0
2565	570000.0	11.7	1.0	112.0	1950.0
2567	745000.0	11.7	2.0	126.0	1998.0
2570	2150000.0	11.7	2.0	380.0	2014.0
2571	746000.0	11.7	2.0	92.0	1995.0
2574	1540000.0	11.7	2.0	120.0	1950.0
2587	1270000.0	11.7	2.0	212.0	2005.0
2592	900000.0	11.7	2.0	176.0	2013.0
2598	1250000.0	11.7	2.0	220.0	2005.0
2605	1410000.0	11.7	3.0	182.0	1970.0
2615	800000.0	11.7	1.0	150.0	1950.0
2616	702000.0	11.7	1.0	106.0	2001.0
2618	2650000.0	7.8	1.0	189.0	1890.0
2624	729000.0	7.8	1.0	87.0	1970.0
2625	2600000.0	7.8	1.0	348.0	1940.0
2631	1650000.0	7.8	2.0	189.0	1998.0
2645	615000.0	7.8	1.0	68.0	1960.0
2648	1987000.0	7.8	2.0	164.0	1960.0
2649	683000.0	7.8	1.0	86.0	1970.0
2650	1690000.0	7.8	1.0	154.0	1950.0
2651	430000.0	7.8	1.0	56.0	2011.0
2659	2600000.0	7.8	2.0	232.0	1897.0
2660	2325000.0	7.8	2.0	131.0	1930.0
2663	435000.0	7.8	1.0	77.0	1960.0
2681	2000000.0	7.8	2.0	105.0	1925.0
2682	1302000.0	7.8	1.0	115.0	1938.0
2686	1622000.0	7.8	1.0	160.0	1930.0
2687	502000.0	7.8	1.0	77.0	1965.0
2690	435000.0	7.8	1.0	77.0	1960.0
2699	591000.0	7.8	1.0	89.0	1960.0
2704	2608000.0	7.8	4.0	3112.0	1920.0
2708	1780000.0	7.8	1.0	133.0	1930.0
2711	2250000.0	7.8	2.0	225.0	2009.0
2713	895000.0	7.8	1.0	95.0	1930.0
2714	1800000.0	7.8	0.0	213.0	1920.0
2719	900000.0	7.8	1.0	88.0	1970.0
2720	2700000.0	7.8	2.0	317.0	1994.0
2723	530000.0	7.8	1.0	76.0	1960.0
2727	2228000.0	7.8	2.0	163.0	1960.0
2732	1602500.0	7.8	1.0	102.0	1930.0
2757	2177000.0	7.8	2.0	130.0	1920.0
2763	3400000.0	7.8	4.0	146.0	1960.0
2769	2105000.0	7.8	2.0	164.0	1940.0
2771	1625000.0	7.8	2.0	160.0	1990.0
2775	3300000.0	7.8	2.0	220.0	2016.0
2778	667000.0	7.8	1.0	81.0	1960.0
2786	2015000.0	7.8	4.0	145.0	1920.0
2787	700000.0	7.8	1.0	75.0	1970.0
2789	3225000.0	7.8	1.0	270.0	1890.0
2791	3320000.0	7.8	2.0	407.0	2009.0
2794	2125000.0	7.8	2.0	282.0	1980.0
2797	2030000.0	7.8	2.0	210.0	1960.0
2798	2750000.0	7.8	1.0	257.0	1912.0
2800	2000000.0	7.8	4.0	271.0	1980.0
2802	2250000.0	7.8	1.0	453.0	2010.0
2803	2740000.0	7.8	2.0	363.0	2005.0
2811	2950000.0	9.0	2.0	215.0	1935.0
2814	1587500.0	9.0	1.0	130.0	1920.0
2824	830000.0	9.0	1.0	83.0	1960.0
2827	2375000.0	9.0	1.0	229.0	1910.0
2828	2900000.0	9.0	2.0	297.0	1910.0
2830	2200000.0	9.0	2.0	148.0	1890.0
2831	2620000.0	9.0	1.0	235.0	1890.0
2832	1305000.0	9.0	1.0	104.0	1945.0
2834	928000.0	9.0	1.0	140.0	1998.0
2836	2930000.0	9.0	4.0	222.0	2005.0
2837	2950000.0	9.0	3.0	173.0	1927.0
2840	722000.0	9.0	1.0	92.0	1965.0
2843	2350000.0	9.0	4.0	282.0	1910.0
2845	1640000.0	9.0	2.0	207.0	1997.0
2847	1680000.0	9.0	1.0	197.0	1910.0
2848	3550000.0	9.0	4.0	427.0	2013.0
2850	3400000.0	9.0	4.0	411.0	2008.0
2857	1850000.0	9.0	2.0	216.0	1995.0
2864	3145000.0	9.0	2.0	276.0	2012.0
2877	1425000.0	3.2	0.0	130.0	1890.0
2882	2950000.0	3.2	2.0	164.0	1910.0
2883	2175000.0	3.2	0.0	163.0	1920.0
2887	800000.0	3.2	1.0	104.0	2009.0
2891	2718000.0	3.2	0.0	142.0	2015.0
2893	2400000.0	3.2	0.0	172.0	1900.0
2896	2520000.0	3.2	2.0	168.0	1890.0
2902	2050000.0	3.2	0.0	148.0	1970.0
2905	1950000.0	3.2	2.0	162.0	1900.0
2907	437000.0	3.2	1.0	56.0	1970.0
2910	520000.0	3.2	1.0	86.0	1940.0
2915	570000.0	3.2	1.0	76.0	1975.0
2917	820000.0	11.4	2.0	96.0	1989.0
2918	795000.0	11.4	1.0	104.0	2009.0
2921	600000.0	11.4	1.0	61.0	1970.0
2922	1295000.0	11.4	2.0	166.0	1960.0
2925	510000.0	11.4	1.0	69.0	1970.0
2929	346000.0	11.4	1.0	48.0	1970.0
2930	860000.0	11.4	1.0	113.0	1990.0
2932	772000.0	11.4	2.0	100.0	1973.0
2933	1506000.0	11.4	2.0	204.0	1925.0
2934	675000.0	11.4	1.0	107.0	1990.0
2935	525000.0	11.4	2.0	67.0	2009.0
2936	290000.0	11.4	1.0	50.0	1960.0
2938	360000.0	11.4	1.0	70.0	1970.0
2939	967500.0	11.4	2.0	115.0	1930.0
2942	330000.0	11.4	1.0	33.0	1970.0
2943	1600000.0	11.4	2.0	40.0	1923.0
2948	1008000.0	11.4	1.0	130.0	1990.0
2956	1170000.0	11.4	2.0	170.0	1925.0
2958	1830000.0	11.4	2.0	237.0	1983.0
2959	250000.0	11.4	1.0	34.0	1960.0
2960	930000.0	11.4	1.0	170.0	2009.0
2963	465000.0	11.4	1.0	56.0	1970.0
2970	1550000.0	11.4	2.0	133.0	1930.0
2971	707000.0	11.4	1.0	96.0	2000.0
2972	804000.0	11.4	1.0	86.0	1993.0
2976	1501000.0	11.4	1.0	201.0	1970.0
2978	970000.0	11.4	2.0	223.0	2005.0
2981	817500.0	11.4	1.0	102.0	2002.0
2983	1450000.0	11.4	2.0	200.0	1938.0
2985	855000.0	11.4	1.0	106.0	1994.0
2986	675000.0	11.4	1.0	90.0	1968.0
2988	588000.0	11.4	1.0	71.0	2011.0
2989	455000.0	11.4	1.0	73.0	1970.0
2993	920000.0	11.4	1.0	250.0	2005.0
3001	656000.0	11.4	1.0	82.0	1970.0
3002	930000.0	11.4	1.0	110.0	1930.0
3004	415000.0	11.4	1.0	64.0	1970.0
3005	650000.0	11.4	1.0	80.0	1975.0
3006	1360000.0	11.4	2.0	182.0	2010.0
3013	350000.0	11.4	1.0	53.0	1980.0
3014	1430000.0	11.4	2.0	166.0	1945.0
3017	1490000.0	11.4	1.0	167.0	1915.0
3021	1125000.0	11.4	1.0	120.0	1925.0
3025	405000.0	11.4	1.0	72.0	1970.0
3026	1655000.0	11.4	2.0	221.0	1915.0
3028	808000.0	11.4	1.0	116.0	1998.0
3030	370000.0	11.4	1.0	68.0	1950.0
3031	1880000.0	11.4	3.0	270.0	1970.0
3035	585000.0	11.4	1.0	67.0	1970.0
3037	450000.0	11.4	1.0	72.0	1970.0
3039	860000.0	11.4	2.0	135.0	1978.0
3040	605000.0	11.4	1.0	70.0	1973.0
3043	1518000.0	11.4	2.0	275.0	2000.0
3045	632500.0	11.4	1.0	98.0	1965.0
3046	435000.0	11.4	1.0	60.0	1980.0
3050	468250.0	11.4	1.0	75.0	2008.0
3051	1716000.0	11.4	1.0	130.0	1925.0
3053	365000.0	11.4	1.0	48.0	1960.0
3055	722500.0	8.9	1.0	100.0	1960.0
3060	550000.0	8.9	1.0	78.0	1960.0
3063	131000.0	8.9	2.0	155.0	1920.0
3067	1750000.0	8.1	2.0	313.0	1955.0
3069	580000.0	8.1	1.0	68.0	2012.0
3071	2005000.0	8.1	3.0	237.0	2014.0
3073	420000.0	8.1	1.0	56.0	2012.0
3075	290000.0	8.1	1.0	43.0	1970.0
3080	1400000.0	8.1	0.0	139.0	1910.0
3084	450000.0	8.1	1.0	63.0	2014.0
3091	536000.0	8.1	1.0	82.0	1960.0
3095	550000.0	8.1	1.0	67.0	2011.0
3099	2170000.0	8.1	1.0	215.0	1915.0
3101	1577500.0	9.3	2.0	144.0	1935.0
3104	1460000.0	9.3	2.0	121.0	1960.0
3105	275500.0	9.3	1.0	44.0	1960.0
3108	1065000.0	9.3	1.0	114.0	1930.0
3123	1030000.0	9.3	2.0	165.0	1995.0
3124	1225000.0	9.3	2.0	99.0	1940.0
3125	1450000.0	9.3	1.0	120.0	1925.0
3127	1774500.0	9.3	2.0	256.0	2008.0
3129	525500.0	9.3	1.0	80.0	1970.0
3131	825000.0	9.3	1.0	85.0	1930.0
3132	1262000.0	9.3	2.0	272.0	2016.0
3138	1340000.0	9.3	1.0	117.0	1940.0
3142	1200000.0	9.3	2.0	135.0	1920.0
3145	1001000.0	9.3	1.0	85.0	1890.0
3147	1330000.0	9.3	1.0	123.0	1926.0
3149	1570000.0	9.3	2.0	215.0	1970.0
3151	1916000.0	9.3	2.0	205.0	1910.0
3159	890000.0	13.6	2.0	158.0	2014.0
3162	700000.0	13.6	1.0	94.0	2006.0
3165	865000.0	13.6	2.0	143.0	2010.0
3171	1042500.0	13.6	2.0	160.0	2016.0
3172	1002000.0	13.6	1.0	97.0	1950.0
3176	650000.0	13.6	2.0	101.0	2000.0
3180	965000.0	13.6	2.0	182.0	2012.0
3183	1301000.0	13.6	2.0	88.0	1970.0
3189	1415500.0	13.6	1.0	164.0	1950.0
3195	1260000.0	13.6	2.0	277.0	2001.0
3203	1000000.0	13.6	2.0	105.0	1960.0
3207	845000.0	13.6	1.0	111.0	2012.0
3209	881000.0	13.6	1.0	137.0	2014.0
3214	780000.0	3.4	1.0	85.0	1880.0
3216	1060000.0	3.4	0.0	98.0	1900.0
3217	930000.0	3.4	1.0	116.0	2000.0
3220	1075000.0	3.4	1.0	85.0	1890.0
3221	1105000.0	3.4	1.0	84.0	1910.0
3222	1209000.0	3.4	1.0	97.0	1910.0
3223	3010000.0	3.4	2.0	250.0	1903.0
3224	1435000.0	3.4	2.0	96.0	1900.0
3226	1290000.0	3.4	0.0	99.0	1890.0
3230	495000.0	3.4	1.0	50.0	1970.0
3232	1370000.0	3.4	1.0	135.0	1890.0
3240	1450000.0	3.4	0.0	107.0	1890.0
3245	885500.0	3.4	2.0	136.0	2005.0
3249	825000.0	3.4	1.0	119.0	2010.0
3254	1506000.0	3.4	0.0	169.0	1995.0
3258	1360000.0	3.4	0.0	118.0	1880.0
3267	850000.0	7.8	1.0	93.0	1930.0
3270	784000.0	7.8	1.0	110.0	1890.0
3273	680000.0	7.8	0.0	108.0	1950.0
3275	807000.0	7.8	1.0	176.0	2010.0
3279	675000.0	7.8	2.0	123.0	2005.0
3283	1202000.0	7.8	2.0	140.0	1940.0
3284	1370000.0	7.8	1.0	180.0	1890.0
3286	1000000.0	7.8	3.0	110.0	1920.0
3290	145000.0	7.8	1.0	164.0	1910.0
3293	860000.0	7.8	1.0	109.0	1915.0
3294	953000.0	7.8	1.0	101.0	1890.0
3295	735000.0	7.8	1.0	93.0	1900.0
3300	947000.0	7.8	1.0	125.0	1920.0
3302	500000.0	7.8	1.0	74.0	1970.0
3305	466000.0	7.8	1.0	62.0	1980.0
3306	740000.0	7.8	1.0	164.0	2014.0
3307	812000.0	7.8	1.0	130.0	1930.0
3308	766000.0	7.8	0.0	124.0	1930.0
3309	825000.0	7.8	1.0	118.0	1910.0
3310	1131000.0	7.8	2.0	300.0	2001.0
3311	1064000.0	7.8	1.0	178.0	1940.0
3313	1210000.0	7.8	1.0	125.0	1925.0
3316	434000.0	7.8	1.0	80.0	1965.0
3318	653000.0	7.8	1.0	107.0	2012.0
3321	640000.0	7.8	2.0	109.0	1995.0
3331	1130000.0	7.8	2.0	127.0	1920.0
3336	763000.0	7.8	1.0	110.0	1994.0
3338	903000.0	7.8	1.0	94.0	1910.0
3339	1000000.0	7.8	1.0	117.0	1970.0
3341	1742000.0	7.8	4.0	256.0	2006.0
3342	865000.0	7.8	1.0	125.0	1925.0
3343	485000.0	7.8	1.0	96.0	1880.0
3345	1278000.0	7.8	3.0	156.0	1930.0
3347	590000.0	7.8	2.0	109.0	2013.0
3352	1136000.0	7.8	1.0	146.0	1920.0
3353	635000.0	7.8	1.0	95.0	2014.0
3364	1400000.0	7.8	1.0	189.0	1970.0
3370	1260000.0	7.8	0.0	230.0	1930.0
3377	841000.0	7.8	3.0	98.0	1920.0
3378	537500.0	7.8	1.0	73.0	1975.0
3384	598000.0	7.8	1.0	100.0	2007.0
3385	1120000.0	7.8	1.0	180.0	2006.0
3386	870000.0	7.8	1.0	100.0	1980.0
3388	680000.0	7.8	2.0	72.0	1920.0
3391	825000.0	7.8	2.0	131.0	1920.0
3392	725000.0	7.8	0.0	131.0	1900.0
3393	1250000.0	7.8	1.0	249.0	1900.0
3396	1008000.0	7.8	3.0	89.0	1940.0
3400	990000.0	7.8	1.0	142.0	1930.0
3401	451000.0	7.8	1.0	72.0	1970.0
3402	635000.0	7.8	3.0	149.0	1920.0
3403	1020000.0	7.8	4.0	286.0	1985.0
3405	1025000.0	7.8	3.0	112.0	1950.0
3406	700000.0	7.8	1.0	102.0	2000.0
3408	1130000.0	7.8	3.0	80.0	1945.0
3410	1075000.0	7.8	4.0	187.0	1925.0
3413	600000.0	7.8	1.0	95.0	1976.0
3417	1150000.0	7.8	2.0	205.0	1930.0
3419	515000.0	7.8	2.0	70.0	1970.0
3423	472000.0	7.8	1.0	69.0	1975.0
3424	901000.0	7.8	1.0	107.0	1940.0
3426	605000.0	7.8	1.0	13.0	1969.0
3428	687000.0	7.8	1.0	140.0	1995.0
3429	975000.0	7.8	2.0	203.0	1996.0
3434	1370000.0	7.8	1.0	130.0	1930.0
3435	700000.0	7.8	2.0	92.0	1925.0
3436	810000.0	7.8	1.0	131.0	2010.0
